time,frequency,confidence
115.440,184.710,0.297833
115.450,183.325,0.248981
115.460,186.092,0.247359
115.470,186.600,0.648339
115.480,185.486,0.832500
115.490,185.469,0.864075
115.500,185.754,0.900982
115.510,185.560,0.921952
115.520,185.825,0.895396
115.530,187.502,0.826741
115.540,189.569,0.793133
115.550,190.933,0.705279
115.560,191.207,0.579681
115.570,190.005,0.462415
115.580,197.204,0.414172
115.590,194.138,0.527646
115.600,191.911,0.643008
115.610,191.158,0.788882
115.620,191.169,0.839654
115.630,190.711,0.869714
115.640,189.365,0.872211
115.650,187.144,0.906343
115.660,185.683,0.946613
115.670,185.205,0.948083
115.680,185.335,0.957521
115.690,185.132,0.949922
115.700,185.129,0.934386
115.710,185.341,0.885827
115.720,185.503,0.784114
115.730,185.660,0.657903
115.740,184.539,0.594349
115.750,183.396,0.559836
115.760,184.207,0.481863
115.770,185.452,0.369300
115.780,199.105,0.427771
115.790,197.389,0.518554
115.800,197.643,0.557860
115.810,197.953,0.512196
115.820,186.980,0.505901
115.830,186.345,0.773696
115.840,185.290,0.784342
115.850,185.605,0.756312
115.860,171.293,0.636290
115.870,156.425,0.230609
115.880,137.396,0.410384
115.890,125.448,0.633647
115.900,125.165,0.851620
115.910,125.144,0.866753
115.920,125.026,0.882179
115.930,125.031,0.886729
115.940,125.026,0.880350
115.950,124.702,0.856705
115.960,124.477,0.858629
115.970,124.226,0.872727
115.980,123.881,0.832172
115.990,123.677,0.849050
116.000,123.379,0.819320
116.010,123.300,0.797357
116.020,123.170,0.786003
116.030,123.256,0.782749
116.040,123.595,0.793602
116.050,114.516,0.735037
116.060,97.444,0.641666
116.070,90.183,0.567082
116.080,79.575,0.574924
116.090,68.865,0.560009
116.100,62.379,0.654023
116.110,62.355,0.573818
116.120,62.304,0.645892
116.130,62.256,0.743630
116.140,62.162,0.744496
116.150,62.110,0.822872
116.160,62.055,0.787938
116.170,62.170,0.682557
116.180,62.258,0.755975
116.190,62.307,0.679807
116.200,62.298,0.682549
116.210,62.352,0.701101
116.220,62.435,0.753389
116.230,68.842,0.738813
116.240,79.261,0.676695
116.250,90.244,0.665658
116.260,97.862,0.714661
116.270,114.889,0.698803
116.280,123.630,0.872846
116.290,123.549,0.877631
116.300,123.390,0.887090
116.310,123.345,0.896384
116.320,123.254,0.915630
116.330,123.179,0.907804
116.340,123.172,0.890780
116.350,123.204,0.892194
116.360,123.217,0.920497
116.370,123.299,0.919897
116.380,123.148,0.910463
116.390,122.964,0.859589
116.400,113.458,0.765529
116.410,95.920,0.769220
116.420,88.988,0.756765
116.430,78.608,0.683628
116.440,68.321,0.700326
116.450,61.788,0.720630
116.460,61.932,0.737984
116.470,62.111,0.794392
116.480,62.317,0.742542
116.490,62.314,0.616247
116.500,62.370,0.666063
116.510,62.403,0.721505
116.520,62.317,0.690561
116.530,62.266,0.757031
116.540,62.294,0.825508
116.550,62.252,0.801319
116.560,62.153,0.791506
116.570,61.935,0.876312
116.580,61.823,0.911077
116.590,61.707,0.892826
116.600,61.546,0.886294
116.610,61.608,0.895835
116.620,61.636,0.902620
116.630,69.428,0.881628
116.640,81.134,0.887703
116.650,92.431,0.665395
116.660,103.360,0.492368
116.670,117.932,0.306557
116.680,127.689,0.813249
116.690,145.326,0.921941
116.700,159.792,0.939950
116.710,187.906,0.935243
116.720,207.141,0.929011
116.730,207.101,0.939444
116.740,207.545,0.947569
116.750,207.744,0.953528
116.760,207.791,0.952742
116.770,207.826,0.945268
116.780,208.291,0.950854
116.790,208.326,0.948689
116.800,207.849,0.944382
116.810,207.540,0.938981
116.820,207.809,0.940970
116.830,208.179,0.949876
116.840,207.893,0.942818
116.850,207.407,0.937364
116.860,207.615,0.941082
116.870,208.148,0.943902
116.880,208.098,0.940648
116.890,207.697,0.936723
116.900,207.681,0.936201
116.910,208.298,0.935791
116.920,208.369,0.931433
116.930,207.796,0.936585
116.940,207.700,0.943795
116.950,208.119,0.943973
116.960,208.334,0.940357
116.970,207.814,0.947337
116.980,207.271,0.934677
116.990,207.905,0.951813
117.000,208.326,0.946791
117.010,208.007,0.945066
117.020,207.327,0.930372
117.030,207.462,0.933193
117.040,207.774,0.940158
117.050,207.410,0.932500
117.060,206.793,0.944019
117.070,206.780,0.945903
117.080,207.681,0.932770
117.090,209.224,0.877885
117.100,209.380,0.730870
117.110,209.141,0.425818
117.120,190.181,0.187078
117.130,165.650,0.502617
117.140,154.653,0.894703
117.150,132.813,0.924898
117.160,123.318,0.922754
117.170,123.316,0.920905
117.180,123.132,0.918365
117.190,123.072,0.927413
117.200,122.967,0.937021
117.210,122.830,0.943154
117.220,122.894,0.942854
117.230,122.900,0.940749
117.240,122.975,0.940916
117.250,123.020,0.925192
117.260,123.147,0.922368
117.270,123.045,0.926462
117.280,123.077,0.921310
117.290,123.208,0.921278
117.300,123.026,0.912412
117.310,123.216,0.925628
117.320,123.169,0.919396
117.330,123.105,0.911338
117.340,123.127,0.919655
117.350,123.016,0.919163
117.360,123.128,0.922056
117.370,123.052,0.919419
117.380,123.083,0.905911
117.390,123.090,0.917413
117.400,122.943,0.925488
117.410,123.075,0.928796
117.420,122.980,0.915403
117.430,123.044,0.921669
117.440,123.036,0.923653
117.450,123.108,0.920835
117.460,123.185,0.926085
117.470,123.021,0.926398
117.480,123.179,0.919601
117.490,123.080,0.916588
117.500,123.023,0.916877
117.510,123.216,0.917334
117.520,122.872,0.910999
117.530,123.080,0.899116
117.540,122.955,0.913415
117.550,122.976,0.896943
117.560,123.123,0.908621
117.570,123.032,0.910296
117.580,123.263,0.907501
117.590,123.112,0.887650
117.600,123.012,0.858498
117.610,123.077,0.903419
117.620,122.953,0.863342
117.630,123.113,0.900432
117.640,123.066,0.874655
117.650,123.068,0.850012
117.660,123.050,0.895725
117.670,122.741,0.903653
117.680,122.722,0.904292
117.690,122.958,0.905744
117.700,123.010,0.921525
117.710,123.069,0.909356
117.720,123.151,0.911376
117.730,122.969,0.913532
117.740,123.079,0.917249
117.750,123.190,0.907930
117.760,123.014,0.905808
117.770,123.235,0.912162
117.780,122.983,0.917871
117.790,122.925,0.926589
117.800,123.026,0.909604
117.810,123.037,0.900817
117.820,123.114,0.912937
117.830,122.904,0.919149
117.840,122.987,0.921308
117.850,122.999,0.911254
117.860,122.913,0.918972
117.870,123.279,0.920499
117.880,123.653,0.920216
117.890,137.936,0.794048
117.900,160.784,0.311672
117.910,178.190,0.455805
117.920,181.658,0.769341
117.930,184.020,0.812564
117.940,185.488,0.892830
117.950,186.110,0.919249
117.960,186.833,0.878564
117.970,187.632,0.882400
117.980,189.040,0.721261
117.990,194.248,0.363878
118.000,205.489,0.659553
118.010,207.622,0.748337
118.020,207.560,0.771808
118.030,205.918,0.706698
118.040,204.413,0.775406
118.050,202.568,0.745948
118.060,201.031,0.721989
118.070,197.065,0.623190
118.080,191.973,0.582295
118.090,189.325,0.679272
118.100,187.119,0.735389
118.110,186.608,0.799980
118.120,186.267,0.772629
118.130,186.701,0.779239
118.140,188.229,0.659586
118.150,188.153,0.541164
118.160,208.977,0.377481
118.170,212.594,0.588977
118.180,213.919,0.618196
118.190,212.684,0.737255
118.200,210.466,0.683336
118.210,205.567,0.464921
118.220,189.526,0.412518
118.230,187.777,0.751390
118.240,185.904,0.888248
118.250,185.916,0.866278
118.260,186.370,0.893453
118.270,186.580,0.863580
118.280,185.858,0.811975
118.290,184.894,0.669177
118.300,182.964,0.597098
118.310,170.010,0.212720
118.320,150.100,0.184171
118.330,132.504,0.183257
118.340,120.727,0.168408
118.350,110.074,0.227590
118.360,96.025,0.611917
118.370,95.937,0.825877
118.380,96.177,0.874985
118.390,96.096,0.884701
118.400,96.007,0.903363
118.410,95.718,0.890438
118.420,95.573,0.905477
118.430,95.514,0.914725
118.440,95.485,0.906859
118.450,95.536,0.871809
118.460,95.977,0.814077
118.470,96.056,0.777439
118.480,95.898,0.822352
118.490,95.734,0.750088
118.500,95.863,0.613118
118.510,96.307,0.548977
118.520,96.577,0.734125
118.530,96.217,0.755343
118.540,106.647,0.663801
118.550,120.928,0.577203
118.560,137.378,0.653585
118.570,152.675,0.676450
118.580,169.357,0.751854
118.590,186.474,0.782591
118.600,185.852,0.747612
118.610,185.783,0.818976
118.620,185.970,0.813667
118.630,186.245,0.791330
118.640,186.129,0.807697
118.650,185.689,0.880823
118.660,185.299,0.906378
118.670,185.487,0.903853
118.680,185.222,0.864997
118.690,186.011,0.746778
118.700,187.175,0.514982
118.710,186.544,0.322884
118.720,207.554,0.371552
118.730,207.661,0.625135
118.740,207.434,0.600345
118.750,208.019,0.646347
118.760,208.062,0.733936
118.770,207.932,0.768544
118.780,207.572,0.781631
118.790,207.474,0.782348
118.800,207.810,0.831039
118.810,207.400,0.805043
118.820,207.195,0.792542
118.830,207.107,0.749197
118.840,207.588,0.795134
118.850,207.850,0.785235
118.860,207.618,0.775521
118.870,207.511,0.772391
118.880,207.601,0.804411
118.890,208.270,0.838380
118.900,207.986,0.806629
118.910,207.597,0.838188
118.920,207.622,0.856902
118.930,208.061,0.866593
118.940,208.081,0.858602
118.950,207.283,0.834204
118.960,207.155,0.843481
118.970,207.569,0.872381
118.980,207.647,0.845879
118.990,206.941,0.837485
119.000,206.856,0.858267
119.010,207.236,0.884444
119.020,207.745,0.891184
119.030,207.272,0.866115
119.040,206.633,0.893273
119.050,206.802,0.856502
119.060,207.315,0.852151
119.070,208.004,0.859555
119.080,207.682,0.729626
119.090,208.459,0.758859
119.100,208.982,0.855509
119.110,207.921,0.895487
119.120,206.775,0.931611
119.130,206.563,0.947653
119.140,206.561,0.955353
119.150,206.872,0.945083
119.160,206.862,0.936246
119.170,207.192,0.928411
119.180,207.387,0.941775
119.190,207.512,0.953655
119.200,207.767,0.961172
119.210,207.519,0.954385
119.220,207.159,0.936918
119.230,207.229,0.939029
119.240,207.803,0.954092
119.250,207.768,0.948393
119.260,207.566,0.940821
119.270,207.319,0.928532
119.280,207.415,0.938236
119.290,207.777,0.941078
119.300,207.900,0.939957
119.310,207.624,0.936380
119.320,208.055,0.940100
119.330,208.521,0.924185
119.340,208.056,0.921485
119.350,207.332,0.898962
119.360,208.428,0.850128
119.370,210.281,0.762402
119.380,207.408,0.704317
119.390,205.512,0.838037
119.400,205.814,0.833389
119.410,205.990,0.838250
119.420,205.257,0.776579
119.430,204.211,0.776326
119.440,203.585,0.736599
119.450,205.998,0.613416
119.460,210.200,0.558293
119.470,209.889,0.337062
119.480,184.055,0.329169
119.490,185.433,0.778203
119.500,186.346,0.825640
119.510,187.481,0.881066
119.520,189.738,0.888276
119.530,192.260,0.845550
119.540,194.836,0.792753
119.550,198.571,0.559640
119.560,205.055,0.649043
119.570,206.690,0.653193
119.580,207.205,0.801052
119.590,206.808,0.882380
119.600,207.020,0.894020
119.610,207.222,0.891094
119.620,206.881,0.898940
119.630,207.264,0.914688
119.640,207.238,0.931914
119.650,207.060,0.945219
119.660,206.577,0.954876
119.670,205.808,0.948976
119.680,206.049,0.953833
119.690,206.934,0.942127
119.700,207.270,0.931825
119.710,207.275,0.933251
119.720,207.358,0.937541
119.730,207.670,0.949632
119.740,208.326,0.956950
119.750,208.709,0.948705
119.760,208.670,0.952965
119.770,209.110,0.936059
119.780,209.321,0.927663
119.790,209.312,0.926647
119.800,209.053,0.940331
119.810,208.675,0.950158
119.820,208.439,0.955551
119.830,208.177,0.957474
119.840,207.847,0.956624
119.850,207.604,0.951557
119.860,208.030,0.933835
119.870,207.566,0.877404
119.880,205.372,0.813730
119.890,205.317,0.629261
119.900,205.588,0.793665
119.910,205.681,0.922818
119.920,205.839,0.950869
119.930,205.910,0.958350
119.940,205.996,0.950945
119.950,206.877,0.948845
119.960,207.816,0.951487
119.970,208.243,0.959345
119.980,208.494,0.955306
119.990,208.633,0.899836
120.000,208.771,0.817694
120.010,208.235,0.739988
120.020,207.382,0.865595
120.030,206.663,0.898644
120.040,206.961,0.920654
120.050,207.172,0.931080
120.060,207.205,0.941869
120.070,206.422,0.949732
120.080,205.593,0.921261
120.090,204.546,0.815389
120.100,204.394,0.695486
120.110,205.781,0.680026
120.120,207.406,0.772392
120.130,208.176,0.840629
120.140,209.211,0.712181
120.150,210.503,0.573776
120.160,213.693,0.606719
120.170,216.388,0.785241
120.180,218.039,0.886635
120.190,218.017,0.851126
120.200,215.713,0.677817
120.210,209.668,0.794625
120.220,208.617,0.802347
120.230,208.371,0.653311
120.240,210.331,0.250520
120.250,210.868,0.280723
120.260,210.280,0.259792
120.270,208.334,0.598552
120.280,208.036,0.617369
120.290,207.529,0.831428
120.300,207.489,0.898310
120.310,207.735,0.935412
120.320,208.105,0.947046
120.330,208.280,0.951136
120.340,207.862,0.947967
120.350,207.695,0.940404
120.360,207.698,0.934818
120.370,207.588,0.928810
120.380,207.306,0.889657
120.390,207.195,0.847686
120.400,207.246,0.880101
120.410,207.423,0.844869
120.420,207.417,0.834608
120.430,207.747,0.858800
120.440,207.700,0.808539
120.450,207.589,0.818244
120.460,207.762,0.805744
120.470,207.568,0.814892
120.480,207.576,0.850069
120.490,207.336,0.871964
120.500,207.246,0.880840
120.510,207.381,0.882481
120.520,207.573,0.823307
120.530,207.388,0.792245
120.540,207.357,0.814467
120.550,207.422,0.850807
120.560,207.531,0.866775
120.570,206.942,0.900784
120.580,206.607,0.944360
120.590,206.878,0.941141
120.600,207.594,0.930292
120.610,207.714,0.934165
120.620,207.702,0.936967
120.630,207.922,0.913969
120.640,209.132,0.815611
120.650,209.038,0.346001
120.660,194.249,0.185394
120.670,185.531,0.588709
120.680,187.004,0.812941
120.690,188.885,0.856122
120.700,191.529,0.857446
120.710,193.718,0.830345
120.720,195.991,0.788215
120.730,199.450,0.544980
120.740,205.533,0.639713
120.750,206.847,0.671292
120.760,206.954,0.787181
120.770,206.438,0.902412
120.780,206.831,0.894114
120.790,206.647,0.844054
120.800,206.521,0.877947
120.810,207.068,0.915902
120.820,207.497,0.926610
120.830,208.086,0.901583
120.840,207.557,0.909936
120.850,207.497,0.932215
120.860,207.830,0.953012
120.870,208.595,0.952445
120.880,208.925,0.939972
120.890,209.537,0.909678
120.900,209.864,0.908983
120.910,209.715,0.893086
120.920,209.213,0.922364
120.930,208.681,0.950830
120.940,208.178,0.954735
120.950,207.331,0.936878
120.960,206.746,0.950228
120.970,206.447,0.938248
120.980,206.706,0.906369
120.990,207.719,0.804293
121.000,207.708,0.726866
121.010,207.551,0.776734
121.020,207.619,0.886411
121.030,208.183,0.805753
121.040,210.444,0.380489
121.050,208.667,0.539491
121.060,206.561,0.588955
121.070,206.210,0.674518
121.080,206.692,0.871556
121.090,207.318,0.872976
121.100,207.587,0.906297
121.110,208.166,0.918761
121.120,208.424,0.917893
121.130,208.181,0.916928
121.140,207.895,0.893282
121.150,207.863,0.891849
121.160,207.884,0.879316
121.170,207.543,0.833348
121.180,207.387,0.829271
121.190,207.659,0.892211
121.200,207.926,0.909409
121.210,208.440,0.890158
121.220,209.117,0.788646
121.230,212.423,0.852013
121.240,214.814,0.881071
121.250,215.449,0.870062
121.260,216.888,0.700257
121.270,221.777,0.796402
121.280,223.416,0.835724
121.290,223.052,0.853337
121.300,223.266,0.844801
121.310,225.465,0.764809
121.320,232.098,0.612945
121.330,234.866,0.639182
121.340,232.386,0.556303
121.350,229.550,0.408137
121.360,228.962,0.349340
121.370,224.987,0.366931
121.380,223.126,0.526632
121.390,219.357,0.649066
121.400,216.520,0.555999
121.410,212.688,0.672259
121.420,213.208,0.632089
121.430,216.071,0.526512
121.440,203.604,0.236775
121.450,175.780,0.300687
121.460,165.306,0.745229
121.470,165.427,0.871688
121.480,165.522,0.927043
121.490,165.553,0.947132
121.500,166.025,0.930069
121.510,167.120,0.913856
121.520,168.619,0.844097
121.530,170.863,0.864360
121.540,172.526,0.912078
121.550,173.420,0.940428
121.560,173.803,0.934828
121.570,173.492,0.943284
121.580,172.656,0.918612
121.590,170.318,0.819640
121.600,167.228,0.800150
121.610,164.058,0.696927
121.620,156.992,0.595918
121.630,153.491,0.825196
121.640,152.868,0.912345
121.650,152.977,0.929250
121.660,154.558,0.939342
121.670,156.070,0.952893
121.680,158.342,0.899780
121.690,161.727,0.864968
121.700,164.613,0.927010
121.710,165.773,0.963828
121.720,166.322,0.941799
121.730,166.811,0.945408
121.740,167.228,0.937327
121.750,167.346,0.895766
121.760,167.384,0.880099
121.770,166.955,0.882688
121.780,166.864,0.820047
121.790,166.585,0.766355
121.800,165.997,0.720036
121.810,165.889,0.447545
121.820,165.963,0.231462
121.830,158.994,0.164794
121.840,151.717,0.256889
121.850,138.921,0.313102
121.860,130.739,0.183758
121.870,126.831,0.135454
121.880,127.435,0.534991
121.890,127.084,0.799230
121.900,126.720,0.898988
121.910,126.434,0.916121
121.920,125.719,0.909411
121.930,125.001,0.913659
121.940,124.382,0.931544
121.950,123.791,0.953790
121.960,123.305,0.946210
121.970,123.043,0.939521
121.980,122.988,0.934551
121.990,122.962,0.935835
122.000,122.910,0.938115
122.010,123.007,0.937330
122.020,123.021,0.935003
122.030,123.085,0.929917
122.040,123.048,0.928661
122.050,123.054,0.928190
122.060,123.060,0.923511
122.070,123.075,0.917907
122.080,123.049,0.921263
122.090,122.994,0.920521
122.100,122.866,0.926774
122.110,122.885,0.919635
122.120,123.126,0.907295
122.130,123.194,0.916827
122.140,123.330,0.930454
122.150,123.308,0.936933
122.160,123.284,0.937996
122.170,123.172,0.925588
122.180,123.072,0.916062
122.190,123.047,0.921137
122.200,123.076,0.919158
122.210,123.171,0.929871
122.220,123.217,0.930963
122.230,123.146,0.927297
122.240,123.104,0.930190
122.250,123.215,0.937117
122.260,123.380,0.944632
122.270,123.740,0.932769
122.280,124.443,0.851678
122.290,126.741,0.693323
122.300,130.042,0.718202
122.310,132.661,0.753782
122.320,135.435,0.524555
122.330,139.755,0.656364
122.340,141.443,0.707977
122.350,142.226,0.822117
122.360,142.013,0.840676
122.370,141.934,0.853955
122.380,141.995,0.855489
122.390,141.236,0.781307
122.400,139.897,0.760798
122.410,138.964,0.826014
122.420,139.071,0.766461
122.430,139.557,0.743607
122.440,139.844,0.742911
122.450,139.345,0.806409
122.460,138.776,0.851696
122.470,139.058,0.844834
122.480,139.228,0.863338
122.490,139.674,0.816042
122.500,139.971,0.836221
122.510,140.124,0.817856
122.520,140.568,0.839551
122.530,140.665,0.842575
122.540,140.575,0.844813
122.550,140.467,0.838730
122.560,139.945,0.818063
122.570,140.358,0.851323
122.580,140.018,0.833409
122.590,139.105,0.887643
122.600,138.562,0.714894
122.610,136.436,0.572099
122.620,138.153,0.516784
122.630,138.714,0.711815
122.640,138.741,0.859086
122.650,138.723,0.861186
122.660,138.506,0.877595
122.670,138.150,0.850504
122.680,138.408,0.773345
122.690,138.529,0.788954
122.700,138.078,0.754163
122.710,137.577,0.719430
